1539869612.637,1539871665.756,1539875751.569,1539884732.944,1539886532.947,1539888332.947,1539890778.132,1539893065.135,1539903865.133,1539914665.132,1539925465.445,1539936265.132,1539946805.13,1539957603.943,1539968403.941,1539979220.677,1539990025.129,1540000823.942,1540011623.942,1540022425.13,1540033225.129,1540044025.39,1540054823.942,1540065623.942,1540076425.128,1540087225.13,1540098024.086,1540108823.944,1540119625.128,1540130425.128,1540141223.944,1540152025.129,1540162823.942,1540173623.943,1540184423.942,1540195225.13,1540206025.128,1540216823.942,1540227625.13,1540238425.128,1540249225.129,1540260023.941,1540270825.127,1540281623.941,1540292425.129,1540303223.942,1540314025.127,1540324823.949,1540335623.967,1540346425.158,1540357223.992,1540368025.131,1540378825.193,1540389625.216,1540400424.04,1540411224.051,1540422025.253,1540432823.945,1540443625.133,1540471285.946,1540482085.943,1540490404.942,1540501204.942,1540512004.942,1540522804.94,1540533606.128,1540544404.953,1540555204.942,1540566005.027,1540576805.06,1540587604.941,1540598406.128,1540609205.11,1540620005.118,1540630804.941,1540641605.146,1540652422.129,1540663227.356,1540674027.13,1540684826.184,1540695627.911,1540706427.401,1540717226.223,1540728026.244,1540738825.941,1540749626.265,1540760427.134,1540771225.942,1540774825.942,1542808277.134,1542809404.948,1542820204.942,1542831004.944,1542841804.944,1542852604.943,1542863404.944,1542874204.945,1542885004.944,1542895804.944,1542906604.944,1542917404.941,1542928204.941,1542939004.94,1542949804.941,1542960604.943,1542971406.381,1542981597.822,1542992397.823,1543003197.826,1543013997.827,1543024797.822,1543035597.823,1543046397.828,1543057197.823,1543067997.822,1543078797.823,1543089597.823,1543100397.825,1543111197.822,1543121997.826,1543132797.827,1543143597.823,1543154397.824,1543165197.826,1543175997.827,1543186797.824,1543197597.827,1543208397.828,1543219197.839,1543229997.853,1543240797.871,1543251597.823,1543262397.898,1543273197.822,1543283997.822,1543294797.946,1543305597.824,1543316397.976,1543327197.822,1543337997.822,1543348797.825,1543359598.04,1543370397.825,1543381197.824,1543391998.075,1543402798.09,1543413598.107,1543424423.114,1543435222.827,1543446023.145,1543456823.156,1543467622.826,1543478422.822,1543489223.2,1543500022.11,1543510822.826,1543521622.827,1543532422.829,1543543222.098,1543554022.103,1543564822.109,1543575622.136,1543586454.286,1543597254.824,1543608054.822,1543618854.174,1543629654.822,1543640454.822,1543651254.21,1543662054.232,1543672854.193,1543683654.821,1543694454.224,1543705254.824,1543716054.825,1543726854.825,1543737654.823,1543748454.286,1543759254.822,1543770054.319,1543780854.823,1543791654.826,1543802454.349,1543813254.829,1543824090.383,1543834890.823,1543845690.39,1543856490.416,1543867290.42,1543878090.426,1543888890.823,1543899690.456,1543910490.469,1543921290.482,1543932090.487,1543942890.825,1543953690.52,1543964490.524,1543975290.827,1543986090.552,1543996890.566,1544007690.582,1544018490.588,1544029290.61,1544040090.612,1544050890.825,1544061690.633,1544072490.824,1544083290.84,1544094090.851,1544104890.674,1544115690.883,1544126490.7,1544137290.897,1544148090.73,1544158890.921,1544169690.75,1544180490.953,1544191292.145,1544202090.98,1544212890.984,1544223691.994,1544234490.829,1544245292.017,1544256090.847,1544266890.861,1544277690.866,1544288491.077,1544299290.894,1544310225.183,1544320890.928,1544331690.932,1544342490.95,1544353291.154,1544364090.966,1544374890.995,1544385690.998,1544396491.006,1544407291.211,1544418091.033,1544428891.112,1544439691.272,1544450491.087,1544461291.114,1544472091.119,1544482891.124,1544504491.335,1544515291.352,1544526091.177,1544536891.184,1544547691.207,1544554891.214,1544558491.214,1551097256.433,1551124818.317,1551135618.313,1551146418.315,1551157218.315,1551168018.315,1551178818.315,1551189618.315,1551200418.313,1551211218.316,1551222018.314,1551232818.314,1551254438.314,1551265238.315,1551276038.314,1551286838.314,1551297638.314,1551308438.316,1551319238.315,1551330038.313,1551340838.316,1551351638.313,1551362438.314,1551373238.492,1551384038.313,1551394838.315,1551405638.314,1551409238.314,1551543541.871,1551567892.542,1551578396.82,1551589196.82,1551599996.822,1551610796.822,1551621596.821,1551632396.824,1551643196.834,1551664842.86,1551675642.87,1551697252.386,1551708042.911,1551718842.822,1551729642.824,1551740442.824,1551751242.96,1551762042.969,1551772842.986,1551783642.989,1551794442.823,1551805242.821,1551816042.822,1551826843.049,1551837643.052,1551848442.821,1551859243.082,1551870052.316,1551880852.318,1551891652.644,1551902443.124,1551934957.823,1551945758.21,1551956558.193,1551967367.318,1551978158.236,1551988958.241,1551999758.258,1552010558.269,1552021358.271,1552032157.821,1552064657.327,1552075456.824,1552086257.347,1552097057.363,1552107857.366,1552118666.32,1552129456.823,1552140257.418,1552151057.428,1552172671.46,1552194321.475,1552205121.493,1552215930.317,1552226730.316,1552237530.315,1552248321.531,1552259121.558,1552269921.553,1552280721.558,1552291521.581,1552302330.315,1552313130.317,1552323921.616,1552334731.113,1552356371.651,1552367180.319,1552377981.278,1552388780.317,1552399571.693,1552410371.71,1552421171.717,1552431980.314,1552442781.238,1552453581.244,1552464380.318,1552475171.783,1552485980.316,1552496780.318,1552500380.318,1552561571.879,1552572371.889,1552583180.412,1552593971.912,1552604771.935,1552615580.439,1552626371.946,1552637180.465,1552647971.974,1552658780.48,1552669572.008,1552680372.011,1552691180.524,1552701972.038,1552712780.538,1552723580.561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6228527618,NA,NA,8.3042091972973,NA,NA,NA,NA,NA,NA,NA,8.67776947255319,NA,NA,NA,8.89898156440678,8.92161291875,8.90752005052632,NA,8.86219450090909,NA,8.88617380558139,NA,8.87128832818182,NA,NA,NA,8.80122255424242,NA,NA,NA,8.79578682725,NA,8.79123078301887,NA,8.79403286304762,NA,8.89659386728395,NA,8.86713115,NA,NA,8.817740300625,NA,NA,NA,NA,8.914574946,8.85553274372093,NA,NA,NA,8.911288177,NA,NA,NA,8.92791596178571,NA,NA,NA,8.92239563745455,NA,NA,8.95549927540541,NA,NA,NA,8.84965511433121,NA,NA,NA,NA,NA,NA,8.96300607181818,NA,8.99145676,NA,NA,9.09214383208333,NA,9.0754424026506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03902304428571,NA,NA,NA,9.12721461,NA,NA,NA,NA,NA,NA,NA,NA,9.2589180027907,9.24010798,9.12504293448819,NA,8.96036453151515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83146107649351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73307891645161,8.42397306888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6991343832,8.67723347771429,8.61873587567164,8.61562187,8.30123527,8.51395161365854,8.31181639654412,8.40119470745763,8.85071078641509,8.86166236211538,8.89496616913043,8.71490697704545,8.65137360236364,8.82888643186441,8.67847987878378,8.9110309516,8.95545373552239,8.92401056943662,8.89690260833333,8.91038958355932,8.91197920109589,8.87719649173913,8.86674837410714,8.89210515047619,8.89571175,8.879277905,8.86615339263158,8.81193248453333,8.81257948304348,8.799680934,8.79689216030303,8.88530024571429,8.89811853736842,8.840551192,8.80139577,8.78730961714286,8.79059496186047,8.78424741,8.7885889392381,8.83536271384615,8.90110583507042,8.88324021545454,8.85801492413793,8.81282801,8.80776144909091,8.81706406321429,8.792535784,8.93562251642857,9.0284775684375,8.93390582454546,8.91877333758621,8.85742878842105,8.80207131145455,8.824974765,8.8595858716,8.90659081709678,8.96730981717949,8.95430198,8.91595243721311,8.93674139980769,8.91432020586957,8.8981125204,NA,8.92004923015385,9.01695366368421,9.01506039344827,8.95720378581633,8.9170305444898,8.85546559897959,8.86582821088235,8.84601427356688,8.89710215756757,8.92724260548387,8.89999884,8.9254887472093,8.99663216594595,8.97891702175,8.96770764238095,8.94948045601626,8.99269734648352,9.05576311,9.10850286675214,9.09291789,9.07862759,9.06957706666667,NA,8.97796036555556,9.02326288485714,9.03575669,9.02029718363636,8.94874866088608,8.9365445252459,8.82984027190476,9.00228441038462,9.01474154294118,9.063533460625,9.03906387371429,9.05225007791667,9.04385452666667,9.04283379095238,9.11113152690909,9.00268843438596,9.02856226310345,9.12853371461538,9.16081783014706,9.16404141590164,9.10758301754098,9.12584771173913,9.13048838781818,9.09005983,9.07862759,9.14689511087719,9.26307831407407,9.24010798,9.12166727307087,9.052333438,8.97313155176471,8.90054663483333,NA,8.64407255818182,8.53992088605263,8.5915392004918,8.63349315105882,NA,NA,8.84927390110236,8.72646626316177,8.75566681,NA,8.83459323615384,NA,8.83254129564103,8.8028248,8.91677973514286,9.0878448335,9.14058943765625,9.11393303705882,9.14416810227273,9.09198162896552,NA,9.02494089431373,9.00526303370968,9.04615340101449,9.10850240584906,NA,NA,9.03186446355263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8050374916129,8.79833356285714,8.7711574952,8.74087214647059,8.72889765647887,8.734088457,8.41673265022222,8.72361570857143,8.70707979,8.61324715838235,8.45811306987013,8.61865855875,8.62929714443038,8.57251670278688,8.54998856357143,8.56182909785714,8.70022885205882,8.67029780043478,8.61990896,8.60728586166667,8.303825386875,8.50351996276923,8.3086641244853,8.39844793243243,8.85353303640625,8.85989380451613,8.90232101375,8.70489294106061,8.64999480493333,8.83252988262295,8.67822132305556,8.90448767541177,8.94976363197802,8.91747111346667,8.89908017785714,8.90619130333334,8.91305908886076,8.88340966565217,8.86604384456522,8.88845340950495,8.89318462326316,8.87399971354839,8.86916476961538,8.80760465896552,8.81627449411765,8.80216060295775,8.79482517845361,8.8822074165,8.90546190260417,8.84804726835443,8.80226906611111,8.7844706959375,8.787373413125,8.78567644,8.78534299966667,8.83405931285714,8.90048531829787,8.87634045444444,8.85853841116883,8.81795280724138,8.79942748339623,8.81845193451613,8.79270445639344,8.93539114966667,9.02497772085714,8.93286653,8.91604208346667,8.85311743645161,8.80188572314286,8.8179228126087,8.86255463620253,8.90822094014493,8.96995826455882,8.95648856807229,8.908858826,8.92709168273973,8.90726112360656,8.89969974069767,8.86026712065574,8.91657950315069,9.01864405575,9.01098683666667,8.949586181,8.91297642639535,8.86339860895522,8.86830664241936,8.84590585147059,8.89886547137931,8.92705996506329,8.89382961292683,8.92978191646341,8.99178653615385,8.97489466871795,8.96901495084507,8.94739500166667,8.99232438535714,9.05862117,9.10629880727273,9.09545271702381,9.07732847181818,9.07714659527273,9.07306189421053,8.98066155746988,9.02847544190476,9.02432445,9.01660160702128,8.94632473658228,8.93823504810811,8.83566697160714,8.99793724488372,9.02486033625,9.06341262352941,9.0412657042029,9.05489703121212,9.03978237207317,9.03833483690722,9.11431251057143,8.99949855627451,9.02857536202532,9.12472934043478,9.16195103153846,9.16357136025974,9.10720819,9.11973968384615,9.12583661678572,9.08461852346154,9.08005662,9.15053036263158,9.25917450107383,9.23952259421687,9.12820393846154,9.05103778413333,8.96771016271605,8.91350966909091,8.8016927112987,8.65254616129032,8.54106907085106,8.59553013477612,8.63257536227273,8.48883393138462,8.70136367,8.84814868062992,8.72708621,8.75566681,8.661636636,8.83049413449275,8.83685116297297,8.83232406214286,8.80041801263158,8.90955789202703,9.08513761555555,9.13938441387097,9.11540957956522,9.14062027238095,9.08609477492958,9.07356543288136,9.02058698692308,9.00107605149254,9.04718893,9.10508928344828,9.04490772614679,NA,9.03031190481013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8007384162,8.79710868,8.76899731373134,8.74083058842697,8.72994427,8.73524120786667,8.41586729316667,8.72772133444444,8.7058222436,8.6131040552381,8.46323736936508,8.61965377607143,8.62852176243243,8.56854112486487,8.55560261,8.5629710459375,8.69699607126761,8.67773945253164,8.61241096308642,8.60362126579546,8.30928547233333,8.50629439728972,8.30296431734807,8.39886494275362,8.85214938387097,8.86688617342857,8.8986503187324,8.70178047041667,8.6550965038961,8.82833718852941,8.67632918148148,8.9028569,8.94908205097222,8.92053174473684,8.89858813089744,8.91337662686747,8.90994778303797,8.87547969368421,8.86296037639535,8.89428272,8.89150067223404,8.87086250611111,8.86333087241758,8.81308626843374,8.8164752358209,8.7989378384,8.79771155203125,8.88025705518518,8.90428593,8.84679881087719,8.79853771,8.78551765888889,8.78838407578947,8.78792205857143,8.78979540882353,8.83702932451613,8.90513810385321,8.86813987705882,8.85324914428572,8.81594376393443,8.79324189294118,8.8180439695,8.79475203403509,8.93523123440476,9.02400391990654,8.92862274393939,8.91802305709677,8.84936296975904,8.80165559363636,8.81862819058824,8.8620241247541,8.91143108,8.96938819544304,8.9592103873913,8.90912619290323,8.93297370725,8.90430694514706,8.89291964523077,8.85903331333333,8.91787914219512,9.01658387083333,9.01492808835616,8.95283932576471,8.91011572284091,8.86085929611111,8.86600175532258,8.84855376,8.8979410368,8.925006865,8.89167104448276,8.93676158522124,8.995172238,8.97746506328358,8.9611345296875,8.94715683,8.98797167663265,9.05719214,9.10720819,9.09483176946429,9.07862759,9.072054052,9.07598523264151,8.97711496342342,9.02765204842857,9.02550023417722,9.02254781810811,8.94519701742857,8.93398658054054,8.83283443,8.99364113442857,9.02003736,9.06560753888889,9.04334463802817,9.0492118425974,9.039043459,9.0457599,9.10919176895522,8.99560374901961,9.02529356229885,9.12297264726316,9.15865327,9.1600823,9.10924966142857,9.11856521789474,9.132662786875,9.08462157694444,9.0782703325,9.15133431905405,9.26030493733333,9.24010798,9.12453243061539,9.05622657918919,8.96352326792453,8.90571496,8.80235817795918,8.64733711645161,8.53845425,8.59873571733945,8.6309839425,8.48700917,8.69231314666667,8.84658884375,8.73126337461538,8.75693705888889,8.660064703,8.83855055,8.83658563375,8.83171162071429,8.79724641783132,8.91441576291139,9.07856804708333,9.14432434756757,9.12058910727273,9.1439628416,9.08745581977778,9.0663876373913,9.02388877012195,9.00267013954955,9.04109502045977,9.10687194764706,9.04841739438596,NA,9.03302525291139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68421531,NA,NA,8.52103369380952,8.40655145767442,8.55828204125,8.36631233280899,8.75313078492958,NA,NA,NA,8.84127869818182,NA,8.719655254,8.70136367,8.51222734647059,8.499727537,NA,8.33959344368421,8.40351768160919,8.47955504054054,8.47381556744186,8.46354649139535,NA,8.50091244104167,NA,NA,8.79811632935897,8.79816784341176,8.77621832391753,8.74107741069767,8.73443033886076,8.73566039,8.41775225178571,8.72404952125,8.70437303905882,8.6178511568,8.4588813319802,8.62002609360656,8.6366339037037,8.57318300232558,8.55560261,8.56102559564103,8.69501611813954,8.67245715087719,8.60888249395062,8.5975046761017,8.30123527,8.50195902230769,8.29980624,8.40248038383721,8.84885998071429,8.86141503,8.89856981,8.69443022814815,8.65624466182927,8.83148946058824,8.67776724780488,8.8975980696,8.94224682948718,8.9176124655814,8.89757570217391,8.91265098365854,8.906161531875,8.87186782247191,8.86141503,8.8885666,8.89167684176471,8.87490630247312,8.86946956272727,8.81322099325,8.81585880989011,8.79808858628571,8.796394165,8.88016904168539,8.90405293597826,8.84502640746835,8.79853771,8.78769274260274,8.78574972358974,8.78297716111111,8.79005879866667,8.83502725189655,8.90138583970588,8.87534507033613,8.84608991517241,8.82233416608696,8.79855903880597,8.81240316324324,8.7981947428,8.9398550739726,9.01866175168224,8.92795652948718,8.91017867168539,8.85507841013158,8.80104292308642,8.81982361034884,8.85879849619718,8.90690862035294,8.96859228,8.94937082014085,8.90571496,8.93622895352941,8.90640301148148,8.8924964325,8.85810089659575,8.91503938075,9.02493440182927,9.0104914396,8.94907302931818,8.91015653972973,8.86253340130435,8.86351296765958,8.84293971357143,8.89660904790698,8.93677506900662,8.89859423786325,8.939582971,8.99875233421053,8.97902234311688,8.96293183649351,8.94715683,8.99396627609756,9.05714155486726,9.10339744333333,9.08937593707143,9.07050253371429,9.06848956584906,9.07630541625,8.97582754900901,9.02263559636364,9.02124075368421,9.02128776125,8.94113666106383,8.93765243235849,8.83759786333333,8.99729196583333,9.02237083936709,9.06576632,9.03678266025641,9.05251353493151,9.03612786662338,9.03786126145454,9.11149528,8.98913458625,9.02003736,9.12305454488889,9.15865327,9.16201384604396,9.1089944775,9.11936665836066,9.13126352833333,9.08129511266667,9.074483403,9.14621025268293,9.26413113297297,9.2411797525,9.1263391681982,9.0508329565,8.95635743410959,8.90662154892473,8.80170995390071,8.64499299723404,8.52456090277778,8.59728265166667,8.63461292657895,8.48585672645161,8.68289620538462,8.84712473,8.73280233,8.75487290444445,8.66271415747127,8.8418008927451,8.8406724430303,8.83015499875,8.79996674,8.91210798894737,9.0739832425,9.14201259171053,9.11209070916667,9.14106283597122,9.087058867,9.07252479129412,9.0135781444,8.99591197117647,9.04454102147059,9.10874714538462,9.04941094774567,NA,9.03614008829268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
